T U C_V $Q_{6}$ $P_{2}$
2.180018001800179961e-01 -6.940728095418712655e+02 7.912658407968999654e+02 4.084491510796825486e-01 7.369635117861352835e-01
2.180918091809180837e-01 -6.940015006147280019e+02 7.932196179840963168e+02 4.084449089686073009e-01 7.367572209394677163e-01
2.181818181818181990e-01 -6.939300155317228018e+02 7.951800455628774671e+02 4.084406820387985748e-01 7.365504670482206917e-01
2.182718271827182588e-01 -6.938583536884179921e+02 7.971472537642110865e+02 4.084364701492605998e-01 7.363432481657138373e-01
2.183618361836183741e-01 -6.937865144685453060e+02 7.991213752009568907e+02 4.084322731535528495e-01 7.361355622913400287e-01
2.184518451845184339e-01 -6.937144972437872639e+02 8.011025449722709482e+02 4.084280908998106918e-01 7.359274073696291385e-01
2.185418541854185492e-01 -6.936423013735658287e+02 8.030909005091033350e+02 4.084239232307700362e-01 7.357187812892977963e-01
2.186318631863186368e-01 -6.935699262048232185e+02 8.050865816432981319e+02 4.084197699837898154e-01 7.355096818823132487e-01
2.187218721872187244e-01 -6.934973710718087432e+02 8.070897305802137680e+02 4.084156309908830718e-01 7.353001069229597730e-01
2.188118811881188119e-01 -6.934246352958559783e+02 8.091004920064144699e+02 4.084115060787448237e-01 7.350900541268935440e-01
2.189018901890188995e-01 -6.933517181851757414e+02 8.111190129417250319e+02 4.084073950687828747e-01 7.348795211502255897e-01
2.189918991899189871e-01 -6.932786190346367903e+02 8.131454427716339524e+02 4.084032977771555051e-01 7.346685055885920912e-01
2.190819081908190746e-01 -6.932053371255503862e+02 8.151799333365249822e+02 4.083992140148045014e-01 7.344570049762338959e-01
2.191719171917191900e-01 -6.931318717254574722e+02 8.172226388168830908e+02 4.083951435874988434e-01 7.342450167850805842e-01
2.192619261926192498e-01 -6.930582220879183524e+02 8.192737157231789524e+02 4.083910862958716748e-01 7.340325384238498563e-01
2.193519351935193651e-01 -6.929843874522914575e+02 8.213333229813606522e+02 4.083870419354649339e-01 7.338195672371319311e-01
2.194419441944194249e-01 -6.929103670435312097e+02 8.234016218353921204e+02 4.083830102967778153e-01 7.336061005045103611e-01
2.195319531953195402e-01 -6.928361600719667877e+02 8.254787759350435863e+02 4.083789911653079585e-01 7.333921354396560899e-01
2.196219621962196278e-01 -6.927617657331009013e+02 8.275649511432712870e+02 4.083749843216087361e-01 7.331776691894669185e-01
2.197119711971197153e-01 -6.926871832073910582e+02 8.296603157979045591e+02 4.083709895413353830e-01 7.329626988331749970e-01
2.198019801980198029e-01 -6.926124116600469733e+02 8.317650404732490870e+02 4.083670065953027284e-01 7.327472213814985036e-01
2.198919891989198905e-01 -6.925374502408241142e+02 8.338792979968548025e+02 4.083630352495408733e-01 7.325312337757804437e-01
2.199819981998199780e-01 -6.924622980838095145e+02 8.360032635864718031e+02 4.083590752653496470e-01 7.323147328871445483e-01
2.200720072007200656e-01 -6.923869543072255510e+02 8.381371146269721066e+02 4.083551263993641101e-01 7.320977155156624949e-01
2.201620162016201809e-01 -6.923114180132163256e+02 8.402810308830650001e+02 4.083511884036110651e-01 7.318801783895257929e-01
2.202520252025202407e-01 -6.922356882876563304e+02 8.424351942322070954e+02 4.083472610255792778e-01 7.316621181642374294e-01
2.203420342034203561e-01 -6.921597641999371717e+02 8.445997889035446633e+02 4.083433440082773203e-01 7.314435314218039608e-01
2.204320432043204159e-01 -6.920836448027740744e+02 8.467750013047914308e+02 4.083394370903095094e-01 7.312244146699518055e-01
2.205220522052205312e-01 -6.920073291320087492e+02 8.489610199887820272e+02 4.083355400059376361e-01 7.310047643413456475e-01
2.206120612061206188e-01 -6.919308162064054386e+02 8.511580357672897890e+02 4.083316524851571261e-01 7.307845767928200509e-01
2.207020702070207063e-01 -6.918541050274653799e+02 8.533662415052068582e+02 4.083277742537679278e-01 7.305638483046398290e-01
2.207920792079207939e-01 -6.917771945792210317e+02 8.555858323575112081e+02 4.083239050334488973e-01 7.303425750797456484e-01
2.208820882088208815e-01 -6.917000838280538346e+02 8.578170055051765530e+02 4.083200445418335711e-01 7.301207532430407099e-01
2.209720972097209690e-01 -6.916227717224993512e+02 8.600599602344876757e+02 4.083161924925867714e-01 7.298983788406750994e-01
2.210621062106210566e-01 -6.915452571930582053e+02 8.623148979837977777e+02 4.083123485954860965e-01 7.296754478393536747e-01
2.211521152115211719e-01 -6.914675391520125913e+02 8.645820221936751295e+02 4.083085125565003026e-01 7.294519561256572748e-01
2.212421242124212317e-01 -6.913896164932367583e+02 8.668615383658759583e+02 4.083046840778708497e-01 7.292278995053688151e-01
2.213321332133213470e-01 -6.913114880920178393e+02 8.691536540305239669e+02 4.083008628581947241e-01 7.290032737028389054e-01
2.214221422142214069e-01 -6.912331528048729297e+02 8.714585787288808660e+02 4.082970485925108139e-01 7.287780743603414768e-01
2.215121512151215222e-01 -6.911546094693709392e+02 8.737765239487315512e+02 4.082932409723826206e-01 7.285522970374627150e-01
2.216021602160215820e-01 -6.910758569039503527e+02 8.761077032106168190e+02 4.082894396859850228e-01 7.283259372104956553e-01
2.216921692169216973e-01 -6.909968939077550658e+02 8.784523318634641100e+02 4.082856444181950373e-01 7.280989902718726370e-01
2.217821782178217849e-01 -6.909177192604523725e+02 8.808106272090063840e+02 4.082818548506765843e-01 7.278714515295822141e-01
2.218721872187218724e-01 -6.908383317220626623e+02 8.831828084754159818e+02 4.082780706619720812e-01 7.276433162066354710e-01
2.219621962196219600e-01 -6.907587300327953699e+02 8.855690967130798299e+02 4.082742915275914264e-01 7.274145794405303400e-01
2.220522052205220476e-01 -6.906789129128787863e+02 8.879697148101053017e+02 4.082705171201049255e-01 7.271852362827413430e-01
2.221422142214221629e-01 -6.905988790623946443e+02 8.903848874983037831e+02 4.082667471092325528e-01 7.269552816982266519e-01
2.222322232223222227e-01 -6.905186271611223674e+02 8.928148412483494667e+02 4.082629811619409299e-01 7.267247105649585759e-01
2.223222322232223380e-01 -6.904381558683675166e+02 8.952598043974310258e+02 4.082592189425318097e-01 7.264935176734579336e-01
2.224122412241223978e-01 -6.903574638228175218e+02 8.977200068915017255e+02 4.082554601127373894e-01 7.262616977263666174e-01
2.225022502250225132e-01 -6.902765496423746754e+02 9.001956804778986907e+02 4.082517043318165118e-01 7.260292453380233768e-01
2.225922592259225730e-01 -6.901954119240067484e+02 9.026870586115514925e+02 4.082479512566442592e-01 7.257961550340675805e-01
2.226822682268226883e-01 -6.901140492435984015e+02 9.051943763616299066e+02 4.082442005418135400e-01 7.255624212510544124e-01
2.227722772277227758e-01 -6.900324601557954338e+02 9.077178704828490936e+02 4.082404518397220738e-01 7.253280383360970474e-01
2.228622862286228634e-01 -6.899506431938643800e+02 9.102577793703902671e+02 4.082367048006762533e-01 7.250930005465272554e-01
2.229522952295229510e-01 -6.898685968695431256e+02 9.128143429436074712e+02 4.082329590729781299e-01 7.248573020495641117e-01
2.230423042304230385e-01 -6.897863196728987987e+02 9.153878027572752671e+02 4.082292143030257225e-01 7.246209369220101282e-01
2.231323132313231261e-01 -6.897038100721869114e+02 9.179784019416031242e+02 4.082254701354064985e-01 7.243838991499731428e-01
2.232223222322232137e-01 -6.896210665137137994e+02 9.205863851215037812e+02 4.082217262129934632e-01 7.241461826285872094e-01
2.233123312331233290e-01 -6.895380874217008795e+02 9.232119983934385345e+02 4.082179821770380301e-01 7.239077811617742331e-01
2.234023402340233888e-01 -6.894548711981416318e+02 9.258554894376577522e+02 4.082142376672645012e-01 7.236686884619993876e-01
2.234923492349235041e-01 -6.893714162226790449e+02 9.285171073257323542e+02 4.082104923219666559e-01 7.234288981500687221e-01
2.235823582358235639e-01 -6.892877208524696471e+02 9.311971025933347619e+02 4.082067457780985120e-01 7.231884037549314304e-01
2.236723672367236793e-01 -6.892037834220501509e+02 9.338957272765856032e+02 4.082029976713684727e-01 7.229471987134924449e-01
2.237623762376237668e-01 -6.891196022432160362e+02 9.366132347250202201e+02 4.081992476363307532e-01 7.227052763704636673e-01
2.238523852385238544e-01 -6.890351756048937659e+02 9.393498797058416585e+02 4.081954953064786396e-01 7.224626299782033190e-01
2.239423942394239420e-01 -6.889505017730107284e+02 9.421059184287462358e+02 4.081917403143336398e-01 7.222192526965975912e-01
2.240324032403240295e-01 -6.888655789903795039e+02 9.448816083885390071e+02 4.081879822915362444e-01 7.219751375929398529e-01
2.241224122412241171e-01 -6.887804054765687169e+02 9.476772084738703370e+02 4.081842208689337448e-01 7.217302776418305088e-01
2.242124212421242047e-01 -6.886949794277890078e+02 9.504929788948121541e+02 4.081804556766716052e-01 7.214846657251005047e-01
2.243024302430243200e-01 -6.886092990167678636e+02 9.533291811813504637e+02 4.081766863442749527e-01 7.212382946317192900e-01
2.243924392439243798e-01 -6.885233623926316113e+02 9.561860782107792147e+02 4.081729125007375059e-01 7.209911570577586248e-01
2.244824482448244951e-01 -6.884371676807897984e+02 9.590639341321519851e+02 4.081691337746052861e-01 7.207432456063256332e-01
2.245724572457245549e-01 -6.883507129828195730e+02 9.619630143718849240e+02 4.081653497940623265e-01 7.204945527875417088e-01
2.246624662466246702e-01 -6.882639963763414244e+02 9.648835857200480177e+02 4.081615601870052790e-01 7.202450710185056559e-01
2.247524752475247578e-01 -6.881770159149101573e+02 9.678259161926931711e+02 4.081577645811297339e-01 7.199947926232781459e-01
2.248424842484248454e-01 -6.880897696278954072e+02 9.707902751619544688e+02 4.081539626040062152e-01 7.197437098328808291e-01
2.249324932493249329e-01 -6.880022555203671573e+02 9.737769332255135168e+02 4.081501538831568410e-01 7.194918147852867873e-01
2.250225022502250205e-01 -6.879144715729809150e+02 9.767861622606139917e+02 4.081463380461310964e-01 7.192390995254387409e-01
2.251125112511251081e-01 -6.878264157418568630e+02 9.798182355145653446e+02 4.081425147205785531e-01 7.189855560052401673e-01
2.252025202520251956e-01 -6.877380859584685595e+02 9.828734274583788419e+02 4.081386835343189801e-01 7.187311760835898289e-01
2.252925292529252832e-01 -6.876494801295209527e+02 9.859520139071548783e+02 4.081348441154148410e-01 7.184759515263867691e-01
2.253825382538253708e-01 -6.875605961368343060e+02 9.890542720241533061e+02 4.081309960922339664e-01 7.182198740065542930e-01
2.254725472547254861e-01 -6.874714318372245998e+02 9.921804802618655685e+02 4.081271390935191645e-01 7.179629351040607288e-01
2.255625562556255737e-01 -6.873819850623821139e+02 9.953309184383606407e+02 4.081232727484477296e-01 7.177051263059307518e-01
2.256525652565256612e-01 -6.872922536187484184e+02 9.985058677778204128e+02 4.081193966866947798e-01 7.174464390062678110e-01
2.257425742574257488e-01 -6.872022352873958653e+02 1.001705610805813990e+03 4.081155105384897119e-01 7.171868645062617897e-01
2.258325832583258364e-01 -6.871119278238943480e+02 1.004930431564634318e+03 4.081116139346727678e-01 7.169263940141944458e-01
2.259225922592259239e-01 -6.870213289581863592e+02 1.008180615510564166e+03 4.081077065067490461e-01 7.166650186454317506e-01
2.260126012601260115e-01 -6.869304363944579563e+02 1.011456449547229340e+03 4.081037878869392954e-01 7.164027294224233344e-01
2.261026102610260990e-01 -6.868392478109991544e+02 1.014758222129375326e+03 4.080998577082273759e-01 7.161395172746651827e-01
2.261926192619261866e-01 -6.867477608600706844e+02 1.018086223202317342e+03 4.080959156044089431e-01 7.158753730386768765e-01
2.262826282628262742e-01 -6.866559731677555192e+02 1.021440744430413247e+03 4.080919612101285843e-01 7.156102874579393092e-01
2.263726372637263617e-01 -6.865638823338243810e+02 1.024822078938283767e+03 4.080879941609281691e-01 7.153442511828350669e-01
2.264626462646264493e-01 -6.864714859315762396e+02 1.028230521707004982e+03 4.080840140932781024e-01 7.150772547705632753e-01
2.265526552655265646e-01 -6.863787815076877905e+02 1.031666369361674924e+03 4.080800206446140721e-01 7.148092886850190286e-01
2.266426642664266522e-01 -6.862857665820584998e+02 1.035129920330532968e+03 4.080760134533694683e-01 7.145403432966869195e-01
2.267326732673267398e-01 -6.861924386476372320e+02 1.038621474904803335e+03 4.080719921590041377e-01 7.142704088824618491e-01
2.268226822682268273e-01 -6.860987951702581995e+02 1.042141335372917865e+03 4.080679564020299743e-01 7.139994756254820496e-01
2.269126912691269149e-01 -6.860048335884650896e+02 1.045689805894080791e+03 4.080639058240311812e-01 7.137275336149105920e-01
2.270027002700270025e-01 -6.859105513133251861e+02 1.049267192775686226e+03 4.080598400676906379e-01 7.134545728456943570e-01
2.270927092709270900e-01 -6.858159457282383755e+02 1.052873804477393378e+03 4.080557587767973948e-01 7.131805832182820382e-01
2.271827182718271776e-01 -6.857210141887452437e+02 1.056509951660286106e+03 4.080516615962697657e-01 7.129055545383132797e-01
2.272727272727272652e-01 -6.856257540223158458e+02 1.060175947338333572e+03 4.080475481721579922e-01 7.126294765162572986e-01
2.273627362736273527e-01 -6.855301625281418865e+02 1.063872106919900716e+03 4.080434181516550129e-01 7.123523387670247509e-01
2.274527452745274403e-01 -6.854342369769104835e+02 1.067598748363812774e+03 4.080392711831006824e-01 7.120741308095168698e-01
2.275427542754275556e-01 -6.853379746105762251e+02 1.071356192185143072e+03 4.080351069159801058e-01 7.117948420661441844e-01
2.276327632763276432e-01 -6.852413726421191313e+02 1.075144761667659168e+03 4.080309250009244715e-01 7.115144618622861739e-01
2.277227722772277307e-01 -6.851444282552896539e+02 1.078964782969735779e+03 4.080267250897010034e-01 7.112329794256927462e-01
2.278127812781278183e-01 -6.850471386043534494e+02 1.082816585228633812e+03 4.080225068352084650e-01 7.109503838858510782e-01
2.279027902790279059e-01 -6.849495008138143248e+02 1.086700500584701786e+03 4.080182698914603945e-01 7.106666642732640815e-01
2.279927992799279934e-01 -6.848515119781308158e+02 1.090616864514513964e+03 4.080140139135728927e-01 7.103818095186945625e-01
2.280828082808280810e-01 -6.847531691614195779e+02 1.094566015798767467e+03 4.080097385577454161e-01 7.100958084523305569e-01
2.281728172817281686e-01 -6.846544693971436573e+02 1.098548296765356099e+03 4.080054434812342978e-01 7.098086498028827185e-01
2.282628262826282561e-01 -6.845554096877913253e+02 1.102564053381575832e+03 4.080011283423345403e-01 7.095203221966219775e-01
2.283528352835283437e-01 -6.844559870045358139e+02 1.106613635479832283e+03 4.079967928003438993e-01 7.092308141563277157e-01
2.284428442844284313e-01 -6.843561982868873201e+02 1.110697396901957291e+03 4.079924365155367938e-01 7.089401141001783202e-01
2.285328532853285466e-01 -6.842560404423244336e+02 1.114815695552547822e+03 4.079880591491246156e-01 7.086482103405375987e-01
2.286228622862286342e-01 -6.841555103459102156e+02 1.118968893786125818e+03 4.079836603632219783e-01 7.083550910826900138e-01
2.287128712871287217e-01 -6.840546048398924768e+02 1.123157358463073933e+03 4.079792398208003656e-01 7.080607444234564563e-01
2.288028802880288093e-01 -6.839533207332924576e+02 1.127381461087567459e+03 4.079747971856493294e-01 7.077651583497416299e-01
2.288928892889288969e-01 -6.838516548014619048e+02 1.131641578218140239e+03 4.079703321223236423e-01 7.074683207369836246e-01
2.289828982898289844e-01 -6.837496037856399198e+02 1.135938091450003640e+03 4.079658442960966691e-01 7.071702193474989073e-01
2.290729072907290720e-01 -6.836471643924738828e+02 1.140271387754605257e+03 4.079613333729039670e-01 7.068708418287440454e-01
2.291629162916291595e-01 -6.835443332935352601e+02 1.144641859635791434e+03 4.079567990192899951e-01 7.065701757114568604e-01
2.292529252925292471e-01 -6.834411071247991458e+02 1.149049905502278079e+03 4.079522409023456087e-01 7.062682084077016587e-01
2.293429342934293347e-01 -6.833374824861177785e+02 1.153495929730699117e+03 4.079476586896497725e-01 7.059649272088008853e-01
2.294329432943294222e-01 -6.832334559406672270e+02 1.157980342921839338e+03 4.079430520492015599e-01 7.056603192831525373e-01
2.295229522952295098e-01 -6.831290240143603114e+02 1.162503562423022458e+03 4.079384206493559262e-01 7.053543716739310021e-01
