T U C_V $Q_{6}$ $P_{2}$ $n_{Q_{6}}$
2.455445544554455406e-01 -5.827744368421462013e+02 2.259300788040147381e+03 3.361600039118597394e-01 3.259086085053932158e-01 4.583572415670392371e-03
2.456345634563456282e-01 -5.825710624306660748e+02 2.259679241285728040e+03 3.361592748611154646e-01 3.256843942869370734e-01 4.577827890365111958e-03
2.457245724572457157e-01 -5.823676537979731620e+02 2.260061109593847505e+03 3.361585661842002026e-01 3.254597457854481735e-01 4.572064752066879942e-03
2.458145814581458033e-01 -5.821642106563861034e+02 2.260445957577245736e+03 3.361578771513838992e-01 3.252346603491730881e-01 4.566283158261968608e-03
2.459045904590458909e-01 -5.819607327567641732e+02 2.260833364092779448e+03 3.361572070213896812e-01 3.250091357786666912e-01 4.560483265302466352e-03
2.459945994599460062e-01 -5.817572198872597937e+02 2.261222921469056473e+03 3.361565550421194426e-01 3.247831703269277170e-01 4.554665228370917938e-03
2.460846084608460937e-01 -5.815536718721521083e+02 2.261614234569192377e+03 3.361559204514024124e-01 3.245567626995183308e-01 4.548829201496661263e-03
2.461746174617461813e-01 -5.813500885707446741e+02 2.262006920077575160e+03 3.361553024777644283e-01 3.243299120546626058e-01 4.542975337622361803e-03
2.462646264626462689e-01 -5.811464698763530805e+02 2.262400605481616822e+03 3.361547003412123091e-01 3.241026180033146353e-01 4.537103788719477546e-03
2.463546354635463564e-01 -5.809428157153595293e+02 2.262794928314957360e+03 3.361541132540366017e-01 3.238748806091765187e-01 4.531214705951172941e-03
2.464446444644464440e-01 -5.807391260463605249e+02 2.263189535161467575e+03 3.361535404216272060e-01 3.236467003886746019e-01 4.525308239881265480e-03
2.465346534653465316e-01 -5.805354008593906201e+02 2.263584080726783213e+03 3.361529810433028786e-01 3.234180783108621671e-01 4.519384540727234244e-03
2.466246624662466191e-01 -5.803316401752289266e+02 2.263978226985643232e+03 3.361524343131484516e-01 3.231890157972562294e-01 4.513443758655968571e-03
2.467146714671467067e-01 -5.801278440447898674e+02 2.264371642156967937e+03 3.361518994208622102e-01 3.229595147215890694e-01 4.507486044119947063e-03
2.468046804680467943e-01 -5.799240125486059014e+02 2.264763999847758896e+03 3.361513755526103209e-01 3.227295774094735559e-01 4.501511548232773989e-03
2.468946894689468818e-01 -5.797201457963802795e+02 2.265154978048884004e+03 3.361508618918824243e-01 3.224992066379604450e-01 4.495520423181091109e-03
2.469846984698469972e-01 -5.795162439266340471e+02 2.265544258285048727e+03 3.361503576203506150e-01 3.222684056349866544e-01 4.489512822671727806e-03
2.470747074707470847e-01 -5.793123071064431997e+02 2.265931524520548464e+03 3.361498619187322512e-01 3.220371780787117388e-01 4.483488902411710345e-03
2.471647164716471723e-01 -5.791083355312313188e+02 2.266316462488071011e+03 3.361493739676412185e-01 3.218055280967064280e-01 4.477448820618691247e-03
2.472547254725472599e-01 -5.789043294246835103e+02 2.266698758606255979e+03 3.361488929484445776e-01 3.215734602650302532e-01 4.471392738560421402e-03
2.473447344734473474e-01 -5.787002890386983154e+02 2.267078099195004597e+03 3.361484180441081104e-01 3.213409796071261537e-01 4.465320821119844047e-03
2.474347434743474350e-01 -5.784962146534561498e+02 2.267454169527839895e+03 3.361479484400351492e-01 3.211080915925914048e-01 4.459233237384983145e-03
2.475247524752475226e-01 -5.782921065775376519e+02 2.267826653080305277e+03 3.361474833248900285e-01 3.208748021357621938e-01 4.453130161260063918e-03
2.476147614761476101e-01 -5.780879651481251358e+02 2.268195230697153420e+03 3.361470218914182628e-01 3.206411175941230596e-01 4.447011772096240954e-03
2.477047704770476977e-01 -5.778837907312799871e+02 2.268559579766972092e+03 3.361465633372429651e-01 3.204070447665426924e-01 4.440878255339288441e-03
2.477947794779477853e-01 -5.776795837222798582e+02 2.268919373530284247e+03 3.361461068656512174e-01 3.201725908913040652e-01 4.434729803192025144e-03
2.478847884788478728e-01 -5.774753445460260082e+02 2.269274280399204599e+03 3.361456516863576827e-01 3.199377636439367234e-01 4.428566615288947496e-03
2.479747974797479604e-01 -5.772710736575184001e+02 2.269623963153230306e+03 3.361451970162526726e-01 3.197025711348384092e-01 4.422388899380598828e-03
2.480648064806480757e-01 -5.770667715423737718e+02 2.269968078469621105e+03 3.361447420801234598e-01 3.194670219066726435e-01 4.416196872025586126e-03
2.481548154815481633e-01 -5.768624387174198773e+02 2.270306276205361428e+03 3.361442861113583258e-01 3.192311249315395449e-01 4.409990759287210280e-03
2.482448244824482508e-01 -5.766580757313192862e+02 2.270638198935404034e+03 3.361438283526186899e-01 3.189948896079064511e-01 4.403770797432944757e-03
2.483348334833483384e-01 -5.764536831652561659e+02 2.270963481426882481e+03 3.361433680564888671e-01 3.187583257572912943e-01 4.397537233633778096e-03
2.484248424842484260e-01 -5.762492616336547826e+02 2.271281750223154177e+03 3.361429044860981263e-01 3.185214436206958988e-01 4.391290326661544986e-03
2.485148514851485135e-01 -5.760448117849433629e+02 2.271592623186333640e+03 3.361424369157125502e-01 3.182842538547663858e-01 4.385030347581172876e-03
2.486048604860486011e-01 -5.758403343023484240e+02 2.271895709202889066e+03 3.361419646312948095e-01 3.180467675276930639e-01 4.378757580436206526e-03
2.486948694869486887e-01 -5.756358299047102491e+02 2.272190607915022611e+03 3.361414869310355713e-01 3.178089961148209963e-01 4.372472322924671022e-03
2.487848784878487762e-01 -5.754312993473339475e+02 2.272476909457011516e+03 3.361410031258483255e-01 3.175709514939806799e-01 4.366174887063493416e-03
2.488748874887488638e-01 -5.752267434228519960e+02 2.272754194278252726e+03 3.361405125398377325e-01 3.173326459405196864e-01 4.359865599838443767e-03
2.489648964896489514e-01 -5.750221629620962176e+02 2.273022033065710730e+03 3.361400145107217297e-01 3.170940921220351538e-01 4.353544803838294529e-03
2.490549054905490667e-01 -5.748175588349863574e+02 2.273279986635774549e+03 3.361395083902302683e-01 3.168553030927955816e-01 4.347212857870232788e-03
2.491449144914491542e-01 -5.746129319514179770e+02 2.273527605954155661e+03 3.361389935444666355e-01 3.166162922878505981e-01 4.340870137554843529e-03
2.492349234923492418e-01 -5.744082832621380703e+02 2.273764432251309245e+03 3.361384693542220359e-01 3.163770735168136006e-01 4.334517035898228371e-03
2.493249324932493294e-01 -5.742036137596305707e+02 2.273989997015672543e+03 3.361379352152671918e-01 3.161376609573234853e-01 4.328153963839665580e-03
2.494149414941494169e-01 -5.739989244789711620e+02 2.274203822325693181e+03 3.361373905386000338e-01 3.158980691481699798e-01 4.321781350772317676e-03
2.495049504950495045e-01 -5.737942164986760645e+02 2.274405420969136685e+03 3.361368347506565324e-01 3.156583129820812461e-01 4.315399645035489576e-03
2.495949594959495921e-01 -5.735894909415181928e+02 2.274594296802985355e+03 3.361362672934876672e-01 3.154184076981695339e-01 4.309009314376506528e-03
2.496849684968496796e-01 -5.733847489753200080e+02 2.274769945041780829e+03 3.361356876248969283e-01 3.151783688740326661e-01 4.302610846380373021e-03
2.497749774977497672e-01 -5.731799918137069199e+02 2.274931852764954328e+03 3.361350952185398477e-01 3.149382124175011399e-01 4.296204748865551683e-03
2.498649864986498548e-01 -5.729752207168248788e+02 2.275079499311973905e+03 3.361344895639921115e-01 3.146979545580332327e-01 4.289791550244323459e-03
2.499549954995499423e-01 -5.727704369920112413e+02 2.275212356836064828e+03 3.361338701667750395e-01 3.144576118377606644e-01 4.283371799846343898e-03
2.500450045004500854e-01 -5.725656419944226627e+02 2.275329890805296145e+03 3.361332365483513107e-01 3.142172011021678313e-01 4.276946068203533319e-03
2.501350135013501452e-01 -5.723608371275950049e+02 2.275431560758301657e+03 3.361325882460809988e-01 3.139767394904169340e-01 4.270514947295449108e-03
2.502250225022502050e-01 -5.721560238439607247e+02 2.275516820881980948e+03 3.361319248131461324e-01 3.137362444253177785e-01 4.264079050754000441e-03
2.503150315031503204e-01 -5.719512036452936172e+02 2.275585120712155458e+03 3.361312458184406715e-01 3.134957336029289277e-01 4.257639014025428950e-03
2.504050405040504357e-01 -5.717463780830883024e+02 2.275635906025236636e+03 3.361305508464254022e-01 3.132552249818128520e-01 4.251195494489902298e-03
2.504950495049504955e-01 -5.715415487588718406e+02 2.275668619521058190e+03 3.361298394969562953e-01 3.130147367719263163e-01 4.244749171536677142e-03
2.505850585058505553e-01 -5.713367173244369042e+02 2.275682701734519924e+03 3.361291113850757295e-01 3.127742874231589920e-01 4.238300746594406490e-03
2.506750675067506706e-01 -5.711318854819935495e+02 2.275677591920167743e+03 3.361283661407775680e-01 3.125338956135185198e-01 4.231850943116095311e-03
2.507650765076507859e-01 -5.709270549842515265e+02 2.275652728982025565e+03 3.361276034087423703e-01 3.122935802369806169e-01 4.225400506517699994e-03
2.508550855085508458e-01 -5.707222276344026568e+02 2.275607552424406094e+03 3.361268228480469022e-01 3.120533603909779186e-01 4.218950204070013449e-03
2.509450945094509056e-01 -5.705174052860269285e+02 2.275541503294932681e+03 3.361260241318410613e-01 3.118132553635707960e-01 4.212500824743603371e-03
2.510351035103510209e-01 -5.703125898428997971e+02 2.275454025334093785e+03 3.361252069470112569e-01 3.115732846202761142e-01 4.206053179006234710e-03
2.511251125112511362e-01 -5.701077832587136527e+02 2.275344565865112600e+03 3.361243709938054880e-01 3.113334677905770786e-01 4.199608098572739888e-03
2.512151215121511960e-01 -5.699029875367031082e+02 2.275212576917004299e+03 3.361235159854515930e-01 3.110938246541214980e-01 4.193166436107558827e-03
2.513051305130513113e-01 -5.696982047291720619e+02 2.275057516305937042e+03 3.361226416477403056e-01 3.108543751266101274e-01 4.186729064879240146e-03
2.513951395139514267e-01 -5.694934369369259457e+02 2.274878848715613913e+03 3.361217477186004277e-01 3.106151392453926907e-01 4.180296878368123907e-03
2.514851485148514865e-01 -5.692886863086013136e+02 2.274676046806122486e+03 3.361208339476499107e-01 3.103761371547780756e-01 4.173870789826430484e-03
2.515751575157515463e-01 -5.690839550398985693e+02 2.274448592318917690e+03 3.361199000957305061e-01 3.101373890910676390e-01 4.167451731791956861e-03
2.516651665166516616e-01 -5.688792453727209022e+02 2.274195977168761146e+03 3.361189459344322561e-01 3.098989153673389341e-01 4.161040655555461876e-03
2.517551755175517769e-01 -5.686745595941981719e+02 2.273917704598909495e+03 3.361179712456009994e-01 3.096607363579675920e-01 4.154638530582358859e-03
2.518451845184518367e-01 -5.684699000356258694e+02 2.273613290241362847e+03 3.361169758208333858e-01 3.094228724829291566e-01 4.148246343889688825e-03
2.519351935193518965e-01 -5.682652690712948242e+02 2.273282263264234189e+03 3.361159594609640644e-01 3.091853441918727130e-01 4.141865099378897255e-03
2.520252025202520119e-01 -5.680606691172301907e+02 2.272924167388610840e+03 3.361149219755460438e-01 3.089481719480015598e-01 4.135495817125540291e-03
2.521152115211521272e-01 -5.678561026298203842e+02 2.272538562104307402e+03 3.361138631823194500e-01 3.087113762117588145e-01 4.129139532626810265e-03
2.522052205220521870e-01 -5.676515721043653002e+02 2.272125023578366381e+03 3.361127829066770656e-01 3.084749774243559228e-01 4.122797296008297828e-03
2.522952295229523023e-01 -5.674470800735181228e+02 2.271683145792794676e+03 3.361116809811280914e-01 3.082389959911387978e-01 4.116470171190649875e-03
2.523852385238524176e-01 -5.672426291056369791e+02 2.271212541545794920e+03 3.361105572447542489e-01 3.080034522648333883e-01 4.110159235018177176e-03
2.524752475247524774e-01 -5.670382218030518970e+02 2.270712843404796331e+03 3.361094115426731532e-01 3.077683665286721770e-01 4.103865576350138565e-03
2.525652565256525373e-01 -5.668338608002330830e+02 2.270183704725612643e+03 3.361082437254912514e-01 3.075337589794321369e-01 4.097590295116767742e-03
2.526552655265526526e-01 -5.666295487618858715e+02 2.269624800540418619e+03 3.361070536487693605e-01 3.072996497104009683e-01 4.091334501341003724e-03
2.527452745274527679e-01 -5.664252883809524519e+02 2.269035828495617807e+03 3.361058411724862638e-01 3.070660586942935422e-01 4.085099314128418611e-03
2.528352835283528277e-01 -5.662210823765452687e+02 2.268416509647210660e+03 3.361046061605043045e-01 3.068330057661410315e-01 4.078885860626236919e-03
2.529252925292528875e-01 -5.660169334917983406e+02 2.267766589289080912e+03 3.361033484800513560e-01 3.066005106061716612e-01 4.072695274953753650e-03
2.530153015301530028e-01 -5.658128444916443414e+02 2.267085837821304267e+03 3.361020680011955197e-01 3.063685927227093320e-01 4.066528697105847683e-03
2.531053105310531182e-01 -5.656088181605339287e+02 2.266374051332988984e+03 3.361007645963401402e-01 3.061372714351132118e-01 4.060387271831727637e-03
2.531953195319531780e-01 -5.654048573000856095e+02 2.265631052382288999e+03 3.360994381397262587e-01 3.059065658567794443e-01 4.054272147490579903e-03
2.532853285328532933e-01 -5.652009647266761476e+02 2.264856690565210556e+03 3.360980885069387303e-01 3.056764948782281222e-01 4.048184474886461562e-03
2.533753375337534086e-01 -5.649971432689752646e+02 2.264050843175296905e+03 3.360967155744349899e-01 3.054470771503000059e-01 4.042125406084370702e-03
2.534653465346534684e-01 -5.647933957654414598e+02 2.263213415608506693e+03 3.360953192190792582e-01 3.052183310674924654e-01 4.036096093209816903e-03
2.535553555355535282e-01 -5.645897250617580312e+02 2.262344341923812408e+03 3.360938993176934009e-01 3.049902747514460222e-01 4.030097687233667389e-03
2.536453645364536436e-01 -5.643861340082381730e+02 2.261443585248397994e+03 3.360924557466200002e-01 3.047629260346169100e-01 4.024131336745066095e-03
2.537353735373537589e-01 -5.641826254571972186e+02 2.260511138072536596e+03 3.360909883813087973e-01 3.045363024441574140e-01 4.018198186714240158e-03
2.538253825382538187e-01 -5.639792022602880479e+02 2.259547022617182392e+03 3.360894970959090178e-01 3.043104211860219177e-01 4.012299377247449846e-03
2.539153915391538785e-01 -5.637758672658218302e+02 2.258551291009392571e+03 3.360879817628877886e-01 3.040852991293298557e-01 4.006436042336710031e-03
2.540054005400539938e-01 -5.635726233160613674e+02 2.257524025479452121e+03 3.360864422526619877e-01 3.038609527910032804e-01 4.000609308606072577e-03
2.540954095409541091e-01 -5.633694732445076170e+02 2.256465338508362493e+03 3.360848784332501338e-01 3.036373983207100169e-01 3.994820294057364884e-03
2.541854185418541690e-01 -5.631664198731768920e+02 2.255375372838551357e+03 3.360832901699454256e-01 3.034146514861216226e-01 3.989070106816942386e-03
2.542754275427542843e-01 -5.629634660098759014e+02 2.254254301448409024e+03 3.360816773250024925e-01 3.031927276585275610e-01 3.983359843886622592e-03
2.543654365436543996e-01 -5.627606144454781543e+02 2.253102327562818573e+03 3.360800397573556197e-01 3.029716417988102539e-01 3.977690589900027135e-03
2.544554455445544594e-01 -5.625578679512137796e+02 2.251919684447754207e+03 3.360783773223449122e-01 3.027514084438113762e-01 3.972063415887705853e-03
2.545454545454545192e-01 -5.623552292759733291e+02 2.250706635211033699e+03 3.360766898714737660e-01 3.025320416931138179e-01 3.966479378052470590e-03
2.546354635463546345e-01 -5.621527011436259045e+02 2.249463472593029110e+03 3.360749772521829382e-01 3.023135551962458090e-01 3.960939516557133999e-03
2.547254725472547499e-01 -5.619502862503712777e+02 2.248190518681910362e+03 3.360732393076463764e-01 3.020959621403541129e-01 3.955444854328119333e-03
2.548154815481548097e-01 -5.617479872621132699e+02 2.246888124446192705e+03 3.360714758765938059e-01 3.018792752383180344e-01 3.949996395874602953e-03
2.549054905490548695e-01 -5.615458068118803112e+02 2.245556669375771435e+03 3.360696867931495802e-01 3.016635067173870643e-01 3.944595126128131769e-03
2.549954995499549848e-01 -5.613437474972762402e+02 2.244196560982927167e+03 3.360678718866983994e-01 3.014486683083005270e-01 3.939242009302652316e-03
2.550855085508551001e-01 -5.611418118779857878e+02 2.242808234272234131e+03 3.360660309817713465e-01 3.012347712349399687e-01 3.933937987777831082e-03
2.551755175517551599e-01 -5.609400024733259897e+02 2.241392151087463844e+03 3.360641638979561252e-01 3.010218262045201709e-01 3.928683981007742576e-03
